area_id,area_type,municipality,block,treatment,registered,turnout,hollande_share
M_29053,Municipality,Le Faou,879,1,1350,0.8444444537162781,0.35847383737564087
P_35065_1,Precinct,La Chapelle-Thouarault,1186,1,792,0.8964646458625793,0.4014388620853424
M_22220,Municipality,Plouguernével,639,1,1359,0.903605580329895,0.3881961703300476
M_29256,Municipality,Saint-Nic,867,1,631,0.8827258348464966,0.29219600558280945
M_22325,Municipality,Saint-Quay-Portrieux,604,1,2907,0.8255934119224548,0.25095057487487793
M_22274,Municipality,Saint-André-des-Eaux,605,1,228,0.859649121761322,0.3212435245513916
M_29089,Municipality,Kergloff,842,1,741,0.8650472164154053,0.3594249188899994
M_29072,Municipality,Guilvinec,854,1,2483,0.8280305862426758,0.3139880895614624
M_22214,Municipality,Plouézec,620,1,2856,0.8364846110343933,0.303495317697525
M_22210,Municipality,Ploubazlanec,620,1,2854,0.8482831120491028,0.2924884557723999
P_35281_4,Precinct,Saint-Jacques-de-la-Lande,1188,1,961,0.8293444514274597,0.38276299834251404
M_29007,Municipality,Berrien,850,1,744,0.8467742204666138,0.36000001430511475
M_29170,Municipality,Plomelin,866,1,3217,0.8765931129455566,0.3270825743675232
M_35123,Municipality,Goven,1151,0,3216,0.8417288661003113,0.32806622982025146
M_29287,Municipality,Tréflez,871,1,752,0.8936170339584351,0.24474474787712097
M_22266,Municipality,Rostrenen,639,0,2311,0.8303764462471008,0.3361477553844452
M_29041,Municipality,Coray,849,1,1408,0.8572443127632141,0.3212783932685852
M_35287,Municipality,Saint-Lunaire,1147,1,2022,0.8615232706069946,0.25336453318595886
M_22282,Municipality,Saint-Cast-le-Guildo,615,1,3318,0.8574442267417908,0.2643801271915436
M_29152,Municipality,Motreff,842,1,533,0.8799249529838562,0.36739131808280945
M_22258,Municipality,Quessoy,618,1,2855,0.8739054203033447,0.308289110660553
M_29240,Municipality,Rosnoën,879,0,771,0.853437066078186,0.29037266969680786
M_35126,Municipality,Guichen,1151,1,5578,0.8678737878799438,0.34332138299942017
P_22278_18,Precinct,Saint-Brieuc,641,0,776,0.6920102834701538,0.41165414452552795
P_35288_8,Precinct,Saint-Malo,1190,0,1059,0.6968838572502136,0.36477115750312805
M_35032,Municipality,Bourgbarré,1171,1,2511,0.8637992739677429,0.3642384111881256
M_29122,Municipality,Laz,844,1,541,0.8502772450447083,0.3400000035762787
M_22007,Municipality,Binic,604,0,3253,0.8493698239326477,0.3016924262046814
M_35256,Municipality,Saint-Briac-sur-Mer,1147,1,2250,0.8355555534362793,0.24067063629627228
P_35281_6,Precinct,Saint-Jacques-de-la-Lande,1188,1,1077,0.8077994585037231,0.42485207319259644
M_29275,Municipality,Scrignac,851,1,629,0.8108108043670654,0.3253968358039856
M_22308,Municipality,Saint-Juvat,605,1,505,0.8574257493019104,0.36000001430511475
M_22122,Municipality,Laurenan,617,1,550,0.8581818342208862,0.3391684889793396
M_29263,Municipality,Saint-Ségal,879,1,744,0.8951612710952759,0.35920852422714233
M_22188,Municipality,Plerneuf,633,1,667,0.9325337409973145,0.3376835286617279
P_56098_9,Precinct,Lanester,1889,1,899,0.7986651659011841,0.36130866408348083
P_29046_6,Precinct,Douarnenez,848,1,775,0.7161290049552917,0.33701658248901367
M_29036,Municipality,Collorec,850,1,448,0.7745535969734192,0.313043475151062
M_22377,Municipality,Tréveneuc,604,1,670,0.888059675693512,0.29965752363204956
M_29012,Municipality,Bolazec,850,1,175,0.8742856979370117,0.4868420958518982
M_22057,Municipality,Le Faouët,612,0,258,0.8837209343910217,0.29223743081092834
M_35300,Municipality,Saint-M'Hervé,1198,1,1019,0.8684985041618347,0.17990654706954956
M_22300,Municipality,Saint-Hervé,644,1,293,0.8873720169067383,0.18897637724876404
M_29115,Municipality,Lannédern,863,0,254,0.874015748500824,0.28240740299224854
M_22380,Municipality,Trévron,603,0,529,0.8884688019752502,0.37744033336639404
M_35314,Municipality,Saint-Suliac,1189,1,814,0.8808353543281555,0.3094233572483063
M_29078,Municipality,Hanvec,847,0,1488,0.8797042965888977,0.33513930439949036
M_35358,Municipality,La Ville-ès-Nonais,1189,1,731,0.871408998966217,0.29903537034988403
M_22181,Municipality,Plélauff,606,1,531,0.839924693107605,0.4100227653980255
M_22035,Municipality,Les Champs-Géraux,605,0,835,0.8574850559234619,0.33475783467292786
M_29261,Municipality,Saint-Rivoal,863,1,137,0.8321167826652527,0.2743362784385681
M_35039,Municipality,Brécé,1172,1,1388,0.8731988668441772,0.3299578130245209
M_35149,Municipality,Lassy,1151,1,1005,0.9004974961280823,0.34572070837020874
M_22345,Municipality,Trébry,618,1,616,0.875,0.34644195437431335
M_29291,Municipality,Trégourez,850,0,779,0.8356868028640747,0.35913312435150146
P_86194_11,Precinct,Poitiers,3230,1,892,0.6973094344139099,0.42903751134872437
M_86135,Municipality,Liniers,3231,1,410,0.8585366010665894,0.38823530077934265
M_86121,Municipality,Latillé,3237,1,1073,0.8424976468086243,0.315315306186676
P_17300_17,Precinct,La Rochelle,457,1,979,0.6618999242782593,0.3984375
P_86062_1,Precinct,Chasseneuil-du-Poitou,3209,1,982,0.8268839120864868,0.3350062668323517
M_86226,Municipality,Saint-Julien-l'Ars,3231,1,1824,0.8799341917037964,0.32590705156326294
M_16157,Municipality,Le Grand-Madieu,421,1,133,0.8496240377426147,0.3660714328289032
M_86263,Municipality,Smarves,3215,1,1995,0.8837092518806458,0.37775203585624695
P_17300_50,Precinct,La Rochelle,457,1,1177,0.689039945602417,0.44276729226112366
M_17193,Municipality,La Jarne,477,1,1757,0.8497439026832581,0.32673943042755127
P_17300_51,Precinct,La Rochelle,458,1,896,0.7700892686843872,0.43982169032096863
M_86209,Municipality,Roches-Prémarie-Andillé,3228,1,1392,0.8936781883239746,0.3374182879924774
M_86247,Municipality,Saint-Saviol,3212,1,386,0.8575129508972168,0.3146417438983917
P_17300_14,Precinct,La Rochelle,457,1,917,0.6750272512435913,0.41147541999816895
M_16161,Municipality,Guizengeard,419,1,136,0.75,0.27000001072883606
M_16096,Municipality,Cherves-Châtelars,419,0,340,0.7264705896377563,0.34166666865348816
M_16404,Municipality,Vieux-Ruffec,421,1,86,0.8372092843055725,0.36231884360313416
M_79020,Municipality,Augé,3020,1,656,0.8490853905677795,0.3271718919277191
M_86231,Municipality,Saint-Macoux,3212,1,372,0.8145161271095276,0.3447099030017853
M_16049,Municipality,Bonnes,422,1,282,0.8191489577293396,0.3127753436565399
M_86290,Municipality,La Villedieu-du-Clain,3228,1,1206,0.8217247128486633,0.3253886103630066
M_16318,Municipality,Saint-Front,421,1,223,0.7892376780509949,0.2976190447807312
M_86010,Municipality,Aslonnes,3228,1,795,0.8691824078559875,0.3089311718940735
P_17300_53,Precinct,La Rochelle,457,0,699,0.7110157608985901,0.3979591727256775
P_17300_9,Precinct,La Rochelle,458,1,700,0.772857129573822,0.385633260011673
M_17407,Municipality,Sainte-Soulle,477,1,2852,0.8418653607368469,0.34215018153190613
M_16255,Municipality,Parzac,420,0,115,0.800000011920929,0.20454545319080353
M_86100,Municipality,Fontaine-le-Comte,3215,0,2904,0.869490385055542,0.3906882703304291
M_86204,Municipality,Quinçay,3237,0,1579,0.892336905002594,0.3511175215244293
P_86194_4,Precinct,Poitiers,3230,1,1086,0.7670350074768066,0.3897058963775635
M_16091,Municipality,Châtignac,420,1,148,0.7432432174682617,0.18518517911434174
M_86147,Municipality,Marigny-Chemereau,3236,1,395,0.8886076211929321,0.3255814015865326
M_16237,Municipality,Mouton,422,0,226,0.7654867172241211,0.3333333432674408
P_86194_6,Precinct,Poitiers,3230,1,690,0.7927536368370056,0.35793358087539673
M_86293,Municipality,Vivonne,3236,0,2399,0.8553563952445984,0.33233383297920227
M_86134,Municipality,Linazay,3212,1,157,0.7707006335258484,0.29914531111717224
P_86194_40,Precinct,Poitiers,3229,1,855,0.7017543911933899,0.44500845670700073
P_86194_35,Precinct,Poitiers,3230,0,1044,0.782567024230957,0.3561643958091736
P_17300_2,Precinct,La Rochelle,458,1,861,0.7735191583633423,0.4000000059604645
M_86113,Municipality,Iteuil,3215,1,2214,0.8667569756507874,0.3776482939720154
M_86088,Municipality,Croutelle,3215,1,581,0.8777968883514404,0.32926830649375916
M_16285,Municipality,Rougnac,419,1,350,0.8342857360839844,0.3658536672592163
M_79253,Municipality,Saint-Georges-de-Noisné,3020,0,532,0.8289473652839661,0.26157405972480774
M_16329,Municipality,Saint-Laurent-de-Céris,422,1,611,0.7692307829856873,0.40434783697128296
M_86074,Municipality,Chiré-en-Montreuil,3237,1,648,0.8564814925193787,0.3018518388271332
M_86017,Municipality,Ayron,3237,1,807,0.8500619530677795,0.2863568067550659
M_86180,Municipality,Nouaillé-Maupertuis,3228,1,2224,0.8754496574401855,0.3915316164493561
M_16046,Municipality,Blanzac-Porcheresse,420,1,628,0.831210196018219,0.2939999997615814
M_16087,Municipality,Chassiecq,420,1,119,0.7647058963775635,0.40909090638160706
M_16341,Municipality,Saint-Michel,422,1,2238,0.7716711163520813,0.4066193997859955
P_17300_39,Precinct,La Rochelle,458,1,869,0.7698503732681274,0.36986300349235535
M_16195,Municipality,Lussac,419,1,247,0.7732793688774109,0.37634408473968506
M_86142,Municipality,Maillé,3237,1,418,0.7822966575622559,0.30283913016319275
M_17391,Municipality,Saint-Rogatien,477,0,1596,0.8446115255355835,0.37127578258514404
M_79302,Municipality,Saivres,3020,1,1064,0.8703007698059082,0.3576965630054474
P_86062_2,Precinct,Chasseneuil-du-Poitou,3209,1,882,0.817460298538208,0.3502824902534485
P_17300_16,Precinct,La Rochelle,457,1,1049,0.6577693223953247,0.4162963032722473
P_17300_6,Precinct,La Rochelle,458,0,987,0.7011144757270813,0.415316641330719
P_86194_43,Precinct,Poitiers,3230,1,1344,0.7723214030265808,0.45427727699279785
M_86295,Municipality,Voulême,3212,0,289,0.8200691938400269,0.31004366278648376
M_86099,Municipality,Fleuré,3228,0,681,0.8663730025291443,0.29772329330444336
M_86133,Municipality,Ligugé,3215,1,2402,0.8709408640861511,0.36097562313079834
M_86198,Municipality,Pouillé,3231,0,463,0.8833693265914917,0.28428927063941956
M_86145,Municipality,Marçay,3236,1,709,0.875881552696228,0.34918034076690674
M_17245,Municipality,Montroy,477,1,545,0.8073394298553467,0.3333333432674408
P_86194_8,Precinct,Poitiers,3229,0,872,0.7419725060462952,0.4208860695362091
M_16245,Municipality,Nieuil,421,0,788,0.7956852912902832,0.36721310019493103
M_79024,Municipality,Azay-le-Brûlé,3020,1,1363,0.8767424821853638,0.35218510031700134
P_86062_3,Precinct,Chasseneuil-du-Poitou,3209,1,906,0.8278145790100098,0.3086419701576233
P_86194_41,Precinct,Poitiers,3229,1,855,0.7111111283302307,0.42953020334243774
P_86194_23,Precinct,Poitiers,3229,1,897,0.6856187582015991,0.45348837971687317
M_17194,Municipality,La Jarrie,477,1,2397,0.8189403414726257,0.33851736783981323
M_86268,Municipality,Tercé,3231,1,835,0.8694610595703125,0.4195804297924042
M_86028,Municipality,Bignoux,3231,1,887,0.8703494668006897,0.4129287600517273
M_79270,Municipality,Saint-Maixent-l'Ecole,3020,1,4044,0.7987141609191895,0.28838831186294556
M_16256,Municipality,Passirac,422,1,166,0.8253012299537659,0.31343284249305725
M_16038,Municipality,Benest,419,1,277,0.8303248882293701,0.3794642984867096
M_86065,Municipality,Château-Larcher,3236,1,767,0.8187744617462158,0.2782323956489563
M_16377,Municipality,La Tâche,420,1,83,0.8313252925872803,0.3076923191547394
M_86078,Municipality,Civray,3212,1,1925,0.8197402358055115,0.37605178356170654
P_86194_24,Precinct,Poitiers,3229,1,869,0.735327959060669,0.40639999508857727
M_16149,Municipality,Genouillac,421,1,458,0.8013100624084473,0.35854342579841614
M_33059,Municipality,Blésignac,1032,1,213,0.8685445785522461,0.3478260934352875
P_33522_20,Precinct,Talence,1075,1,928,0.8092672228813171,0.4099462330341339
M_64086,Municipality,Ayherre,2346,1,745,0.8604027032852173,0.20645160973072052
M_24406,Municipality,Sainte-Foy-de-Belvès,657,1,71,0.8028169274330139,0.35087719559669495
P_24520_3,Precinct,Sarlat-la-Canéda,685,1,762,0.8543307185173035,0.28081122040748596
P_33167_6,Precinct,Floirac,1034,1,1076,0.6319702863693237,0.443113774061203
M_33407,Municipality,Saint-Genès-de-Fronsac,1063,0,541,0.8262476921081543,0.2459770143032074
P_24442_2,Precinct,Saint-Léon-sur-l'Isle,683,1,779,0.8921694755554199,0.28070175647735596
P_24037_14,Precinct,Bergerac,658,0,718,0.8036211729049683,0.32740214467048645
M_33140,Municipality,Créon,1032,0,2870,0.8285714387893677,0.31759655475616455
P_24322_5,Precinct,Périgueux,680,0,852,0.7781690359115601,0.3085271418094635
P_24322_15,Precinct,Périgueux,680,1,1052,0.8326995968818665,0.38863107562065125
P_24442_1,Precinct,Saint-Léon-sur-l'Isle,683,1,722,0.8601108193397522,0.33931484818458557
M_33550,Municipality,Villenave-d'Ornon,1077,1,20437,0.8277144432067871,0.3698085844516754
M_33118,Municipality,Cénac,1025,1,1466,0.847203254699707,0.29795917868614197
M_24002,Municipality,Agonac,660,1,1358,0.830633282661438,0.3487318754196167
P_33522_15,Precinct,Talence,1075,1,958,0.7985386252403259,0.35458168387413025
M_24155,Municipality,Douville,672,1,352,0.8551136255264282,0.26369863748550415
M_24115,Municipality,Château-l'Evêque,660,0,1790,0.8256983160972595,0.3248451352119446
P_24037_17,Precinct,Bergerac,658,1,1236,0.7402912378311157,0.27857935428619385
M_24561,Municipality,Valeuil,659,0,308,0.850649356842041,0.28458496928215027
M_33542,Municipality,Vérac,1063,1,548,0.8740875720977783,0.29535865783691406
M_33080,Municipality,Cadaujac,1077,1,3729,0.870474636554718,0.33959898352622986
P_33318_17,Precinct,Pessac,1059,1,925,0.7243243455886841,0.4695121943950653
M_33349,Municipality,Quinsac,1025,0,1513,0.8889623284339905,0.3361153304576874
M_33245,Municipality,Lignan-de-Bordeaux,1025,1,606,0.8927392959594727,0.3395872414112091
M_24408,Municipality,Saint-Front-d'Alemps,660,1,217,0.9078341126441956,0.35384616255760193
P_24037_19,Precinct,Bergerac,658,1,958,0.774530291557312,0.37016573548316956
P_24520_5,Precinct,Sarlat-la-Canéda,685,1,747,0.8634538054466248,0.37738853693008423
M_33099,Municipality,Carignan-de-Bordeaux,1025,1,2747,0.8471059203147888,0.30223390460014343
P_24037_3,Precinct,Bergerac,658,1,986,0.726166307926178,0.30539771914482117
M_33127,Municipality,Civrac-sur-Dordogne,1027,1,147,0.8775510191917419,0.34645670652389526
P_33318_16,Precinct,Pessac,1059,1,866,0.7309468984603882,0.4363929033279419
M_33153,Municipality,Doulezon,1027,1,230,0.8478260636329651,0.28125
M_33402,Municipality,Sainte-Foy-la-Grande,1060,1,1532,0.7036553621292114,0.3424528241157532
M_64277,Municipality,Isturits,2346,1,289,0.8339100480079651,0.28326180577278137
M_33505,Municipality,La Sauve,1032,1,926,0.8477321863174438,0.3276762366294861
M_24170,Municipality,Eyvirat,660,1,238,0.8823529481887817,0.24500000476837158
M_33483,Municipality,Saint-Sulpice-et-Cameyrac,1068,1,3265,0.8474732041358948,0.2745601236820221
P_24520_7,Precinct,Sarlat-la-Canéda,685,1,764,0.8468586206436157,0.3181818127632141
M_24455,Municipality,Saint-Martin-de-Ribérac,681,0,556,0.8327338099479675,0.268623024225235
M_33431,Municipality,Saint-Léon,1032,1,226,0.9070796370506287,0.27000001072883606
M_24529,Municipality,Segonzac,681,1,163,0.8588957190513611,0.5785714387893677
P_40192_16,Precinct,Mont-de-Marsan,1367,1,1021,0.6718903183937073,0.431314617395401
M_64377,Municipality,Mendionde,2346,0,610,0.8606557250022888,0.240234375
M_40306,Municipality,Sorde-l'Abbaye,1373,1,515,0.8776699304580688,0.32359549403190613
P_33318_10,Precinct,Pessac,1059,0,954,0.74947589635849,0.4384724199771881
M_24352,Municipality,Ribérac,681,1,2818,0.8211497664451599,0.3844097852706909
P_47001_21,Precinct,Agen,1610,1,769,0.6879063844680786,0.5466926097869873
M_47302,Municipality,Sos,1620,1,514,0.8521400690078735,0.2546728849411011
P_33056_9,Precinct,Blanquefort,1015,1,832,0.8317307829856873,0.3538913428783417
M_24335,Municipality,Port-Sainte-Foy-et-Ponchapt,1060,1,1769,0.8479366898536682,0.29107022285461426
M_24308,Municipality,Négrondes,660,1,650,0.8769230842590332,0.3417721390724182
M_24360,Municipality,Sagelat,657,1,252,0.8492063283920288,0.2971698045730591
M_47135,Municipality,Laparade,1620,0,310,0.8419354557991028,0.28125
P_33318_15,Precinct,Pessac,1059,1,1120,0.7651785612106323,0.4146919548511505
M_33282,Municipality,Mérignas,1027,1,260,0.8153846263885498,0.27751195430755615
M_47142,Municipality,Lauzun,1619,1,529,0.822306215763092,0.2598607838153839
M_47319,Municipality,Villebramar,1620,1,71,0.9295774698257446,0.20000000298023224
M_24538,Municipality,Siorac-en-Périgord,657,1,738,0.8116531372070312,0.3513513505458832
M_47157,Municipality,Marmande,1624,1,12879,0.7676061987876892,0.2955695688724518
M_24198,Municipality,La Gonterie-Boulouneix,659,1,198,0.8181818127632141,0.3037974536418915
P_40192_3,Precinct,Mont-de-Marsan,1367,1,805,0.7142857313156128,0.335701584815979
M_33377,Municipality,Saint-Avit-de-Soulège,1060,1,62,0.8709677457809448,0.2641509473323822
M_24055,Municipality,Bourdeilles,659,1,525,0.8609523773193359,0.3837471902370453
P_24520_8,Precinct,Sarlat-la-Canéda,685,0,900,0.8444444537162781,0.3670715391635895
M_33344,Municipality,Pujols,1028,1,455,0.8791208863258362,0.24681933224201202
M_33460,Municipality,Saint-Pey-de-Castets,1028,0,498,0.8875501751899719,0.2817552089691162
M_33296,Municipality,Mouliets-et-Villemartin,1028,1,768,0.8580729365348816,0.2593167722225189
M_40313,Municipality,Tartas,1386,1,2342,0.8236550092697144,0.37722980976104736
M_40309,Municipality,Souprosse,1386,1,857,0.8576429486274719,0.35961273312568665
M_40116,Municipality,Gouts,1386,0,216,0.9351851940155029,0.3467336595058441
M_40066,Municipality,Carcarès-Sainte-Croix,1386,1,419,0.8687350749969482,0.40112993121147156
M_64147,Municipality,Briscous,2346,1,1911,0.8576661348342896,0.3029925227165222
M_33168,Municipality,Flaujagues,1028,1,400,0.8500000238418579,0.2985074520111084
P_33273_3,Precinct,Martignas-sur-Jalle,1054,1,919,0.8324265480041504,0.4119205176830292
M_47307,Municipality,Thézac,1620,1,140,0.8999999761581421,0.19200000166893005
M_47074,Municipality,Couthures-sur-Garonne,1624,0,291,0.8659793734550476,0.25506073236465454
P_24322_8,Precinct,Périgueux,680,1,739,0.7861975431442261,0.3590192496776581
M_33363,Municipality,Sadirac,1032,1,2716,0.8472017645835876,0.2992021143436432
M_33553,Municipality,Virsac,1063,1,805,0.7763975262641907,0.335515558719635
P_40088_1,Precinct,Dax,1359,1,1116,0.7679211497306824,0.31139835715293884
P_33167_9,Precinct,Floirac,1034,0,1086,0.6491712927818298,0.484804630279541
P_24322_20,Precinct,Périgueux,680,1,821,0.8574908375740051,0.4057554006576538
P_33167_1,Precinct,Floirac,1034,1,1233,0.728304922580719,0.4061085879802704
M_47056,Municipality,Castelnau-sur-Gupie,1624,1,634,0.8785489201545715,0.20292504131793976
M_24581,Municipality,Villamblard,672,1,675,0.8770370483398438,0.3840830326080322
M_40212,Municipality,Orthevielle,1373,1,737,0.8575305342674255,0.35691317915916443
M_47099,Municipality,Fongrave,1619,1,464,0.8534482717514038,0.32474225759506226
M_47233,Municipality,Sainte-Bazeille,1624,1,2375,0.8408421277999878,0.2710905373096466
M_47119,Municipality,Houeillès,1619,1,480,0.824999988079071,0.3120204508304596
M_24259,Municipality,Maurens,672,0,813,0.8523985147476196,0.24447716772556305
M_24537,Municipality,Siorac-de-Ribérac,681,1,223,0.878923773765564,0.3210526406764984
P_33522_17,Precinct,Talence,1075,0,1147,0.7959895133972168,0.3844444453716278
P_33522_21,Precinct,Talence,1075,1,1138,0.7469244003295898,0.4702380895614624
